126.19707,1.00000,1.00000,256.83320,255.30203,245.63987,121.33507,1.00000,190.31982,296.61189,1.00000,119.08487,1.00000,249.85451,106.70802,220.15491,214.11522,1.00000,208.76497,109.15226,1.00000,251.03894,223.71839,211.96521,1.00000,1.00000,1.00000,215.39160,351.06908,102.16375,188.38462,139.42594,148.06076,142.98316,123.89658,118.98281,224.91331,1.00000,1.00000,122.53898,163.48750,165.68198,1.00000,129.97153,1.00000,243.50912,1.00000,204.79384,146.35521,118.68940,223.70183,155.57182,158.43259,231.96976,118.73056,214.27404,1.00000,1.00000,92.57409,285.68961,107.02521,161.87911,309.16753,212.77316,1.00000,255.60194,187.53784,179.05659,247.84026,164.99606,75.99939,1.00000,1.00000,127.75989,181.51858,104.49077,308.94046,236.83751,224.85521,126.05251
169.75146,1.00000,1.00000,275.48697,263.11508,275.57693,139.95149,1.00000,168.83764,336.75214,1.00000,129.41316,1.00000,260.55870,96.72846,167.88234,184.30326,1.00000,336.20668,98.42239,1.00000,323.18374,213.80709,203.73687,1.00000,1.00000,1.00000,202.92380,305.15181,132.59793,193.41825,110.81390,139.72840,116.98967,114.23489,147.11479,220.38394,1.00000,1.00000,118.25236,190.98029,151.47343,1.00000,140.95571,1.00000,373.62585,1.00000,250.88789,133.67065,121.40332,141.09957,168.34407,174.14368,256.65483,108.75391,311.34663,1.00000,1.00000,112.80725,217.20024,124.82492,89.60995,293.27216,246.56841,1.00000,209.82196,121.56835,134.08831,286.39359,211.53926,86.48719,1.00000,1.00000,119.50444,186.42989,90.40256,249.15331,139.57331,195.17691,96.79195
118.79274,1.00000,1.00000,252.52845,241.15087,260.42830,188.90159,1.00000,172.82132,260.90528,1.00000,104.21015,1.00000,204.77254,129.07376,203.62373,188.49902,1.00000,301.82438,82.65019,1.00000,272.82327,240.25740,335.64467,1.00000,1.00000,1.00000,240.19740,269.22905,129.69944,169.94295,126.15759,174.85236,188.56027,113.12157,132.54525,161.95271,1.00000,1.00000,98.54533,137.87245,123.61885,1.00000,140.11446,1.00000,269.88784,1.00000,275.20503,114.15422,130.69081,188.48636,170.75360,194.17499,238.34686,127.21781,311.58581,1.00000,1.00000,121.89610,273.71098,134.20247,122.78552,337.58883,258.56289,1.00000,235.64005,152.56795,135.04617,307.24864,182.04185,81.92558,1.00000,1.00000,115.93363,194.55129,128.40362,313.44362,192.03135,194.25906,153.76060
185.33938,1.00000,1.00000,214.51648,266.23311,317.03340,146.05960,1.00000,258.94084,306.20353,1.00000,128.87959,1.00000,252.51641,128.34517,170.73606,230.08661,1.00000,186.50662,98.42683,1.00000,230.77057,210.74839,243.54373,1.00000,1.00000,1.00000,152.26603,284.17789,133.32723,268.29380,144.86565,146.63895,155.21609,125.35169,126.83543,170.89309,1.00000,1.00000,106.42981,165.97428,152.80071,1.00000,133.60254,1.00000,285.55619,1.00000,226.82253,116.99652,111.37879,181.08745,169.17481,187.11603,230.92866,134.28471,208.14496,1.00000,1.00000,79.68203,233.37425,125.44292,128.98138,217.39890,360.60864,1.00000,271.97430,150.72078,125.84722,279.27514,190.35605,146.17957,1.00000,1.00000,105.98992,217.86024,120.01355,250.87660,216.85523,240.96210,136.63296
133.97506,1.00000,1.00000,234.22639,252.06314,197.85372,139.05039,1.00000,190.43655,319.98240,1.00000,109.81014,1.00000,291.94882,159.68083,189.27040,266.36811,1.00000,251.58241,104.18276,1.00000,284.03815,249.41857,260.20541,1.00000,1.00000,1.00000,188.52559,295.95241,113.33177,221.69850,124.00561,149.21067,159.96868,118.71836,92.64572,165.73945,1.00000,1.00000,106.41615,178.77502,150.05792,1.00000,127.02611,1.00000,363.87824,1.00000,289.04547,128.57225,139.26605,182.01981,183.60185,159.42311,158.02928,130.64655,259.20423,1.00000,1.00000,108.92566,275.18495,114.28681,103.92540,288.18381,249.58419,1.00000,178.69090,120.53027,117.77026,219.65496,164.26518,128.14992,1.00000,1.00000,122.45679,217.83099,144.87188,355.69057,244.77271,186.89886,145.66740
131.56631,1.00000,1.00000,236.77615,281.04256,289.18954,124.40235,1.00000,159.98519,284.97752,1.00000,105.06027,1.00000,271.46391,145.27617,184.46385,226.50052,1.00000,197.85805,91.36491,1.00000,265.00781,280.84022,276.98235,1.00000,1.00000,1.00000,167.25016,277.14947,98.77580,307.47512,122.24075,165.40757,138.36515,84.18084,136.35673,154.90488,1.00000,1.00000,101.20270,172.18097,143.27794,1.00000,124.83136,1.00000,273.10368,1.00000,229.10502,141.32050,118.20432,158.26554,147.03663,162.40612,256.07087,148.76937,269.89666,1.00000,1.00000,105.71577,262.65918,121.59977,111.04221,305.90922,330.92415,1.00000,268.87298,169.58767,182.21690,213.00201,215.77452,134.78256,1.00000,1.00000,112.36937,232.31989,84.78426,325.17361,201.65132,259.44113,133.72823
121.43589,1.00000,1.00000,330.56784,254.75690,277.54930,113.34576,1.00000,185.00074,388.96814,1.00000,110.75447,1.00000,288.15950,114.19643,165.42313,216.21414,1.00000,258.63595,131.62311,1.00000,254.57639,243.78045,255.32936,1.00000,1.00000,1.00000,235.03659,230.15754,106.62568,219.50672,128.26080,239.38218,114.56894,91.82524,102.99707,240.78675,1.00000,1.00000,106.48934,162.17928,125.48798,1.00000,140.40401,1.00000,351.17993,1.00000,233.49252,115.29863,105.12170,163.41300,158.21700,160.42987,221.46695,123.15079,207.68025,1.00000,1.00000,69.45674,291.48078,131.25962,94.57643,314.29019,272.93901,1.00000,317.56522,179.51156,197.73604,210.64514,174.80907,138.62935,1.00000,1.00000,143.62278,196.58140,110.50442,332.88864,234.84026,180.38919,131.92014
112.82092,1.00000,1.00000,297.81511,237.11645,196.09024,145.11597,1.00000,175.93835,283.88053,1.00000,100.73413,1.00000,260.38598,84.95847,174.80591,230.58012,1.00000,285.40066,110.72383,1.00000,258.73059,301.60463,282.61644,1.00000,1.00000,1.00000,182.75157,328.17929,113.60764,201.97350,150.16828,166.89853,140.17780,99.33206,119.97946,147.85800,1.00000,1.00000,113.63260,175.05209,149.27615,1.00000,171.82572,1.00000,321.11394,1.00000,279.95337,129.25734,125.78714,236.31757,160.50322,213.78174,257.38661,130.62105,252.96158,1.00000,1.00000,87.41171,252.11223,107.88581,123.48655,323.07867,236.44548,1.00000,201.10704,122.60172,117.69338,164.64406,154.09293,120.92831,1.00000,1.00000,108.52826,185.08443,119.88158,364.70542,184.86066,209.24010,146.63334
148.75654,1.00000,1.00000,270.69387,346.42183,260.10303,148.78906,1.00000,204.08008,219.94774,1.00000,112.97808,1.00000,275.24745,120.59827,219.93097,207.06151,1.00000,246.59756,96.81293,1.00000,260.06047,242.37842,331.75753,1.00000,1.00000,1.00000,218.57473,278.95990,107.09535,225.16709,122.86870,177.97565,187.24701,69.31259,130.11047,143.85005,1.00000,1.00000,144.15050,177.66837,167.19866,1.00000,115.65775,1.00000,245.46673,1.00000,245.60190,108.61917,113.31860,214.66107,163.73557,189.41914,239.43582,148.30455,253.89303,1.00000,1.00000,102.67941,238.82247,124.93332,108.28139,297.60908,345.13749,1.00000,233.56277,122.99315,153.47045,250.64526,196.79399,135.93948,1.00000,1.00000,129.48807,145.68304,95.73115,402.43316,222.14518,198.14850,100.20778
130.74577,1.00000,1.00000,282.49163,238.90437,249.01379,131.49243,1.00000,229.25576,286.62293,1.00000,105.67560,1.00000,211.07791,128.19557,223.91873,217.57611,1.00000,274.39346,86.18548,1.00000,152.40187,191.94233,213.11650,1.00000,1.00000,1.00000,194.34266,292.56759,82.49963,205.44781,109.11079,194.18375,128.54397,102.65228,121.27149,210.34136,1.00000,1.00000,99.67665,187.02761,161.62498,1.00000,141.88944,1.00000,313.83772,1.00000,298.85430,136.62457,137.16736,237.72094,134.99257,188.40913,215.35310,146.40502,279.74172,1.00000,1.00000,108.02150,287.01093,167.71110,131.52218,277.75881,319.21190,1.00000,287.32968,155.02331,131.52726,259.11047,197.97343,113.03943,1.00000,1.00000,132.99977,199.91812,93.90516,267.35380,228.18099,191.76996,105.38234
181.57282,1.00000,1.00000,326.10861,285.20650,271.52269,132.22749,1.00000,183.52217,291.38616,1.00000,112.69166,1.00000,263.48335,117.10000,202.88828,175.93032,1.00000,221.21810,127.70902,1.00000,212.15737,169.91069,202.19373,1.00000,1.00000,1.00000,223.70899,310.86675,138.91722,196.86493,107.24731,182.63670,162.61046,116.28494,97.12139,172.75804,1.00000,1.00000,116.01310,172.98753,144.17586,1.00000,166.74245,1.00000,311.42165,1.00000,244.94195,128.50044,134.96515,154.02369,148.46436,165.14308,278.45652,126.02770,352.64596,1.00000,1.00000,99.30332,235.96229,142.17148,110.16534,226.15237,218.30937,1.00000,292.72431,150.61196,144.77541,220.60373,209.16130,128.96161,1.00000,1.00000,107.46215,227.92088,106.00707,366.03048,200.29624,178.91786,108.12957
156.81803,1.00000,1.00000,246.52653,288.25363,233.06593,174.81395,1.00000,178.23125,269.70811,1.00000,113.63157,1.00000,294.25051,120.40270,235.75659,227.97073,1.00000,221.26227,115.83657,1.00000,228.31505,267.00689,263.54039,1.00000,1.00000,1.00000,202.77602,265.16239,117.09124,257.90433,125.75351,143.64426,149.69140,117.29116,119.69791,169.30247,1.00000,1.00000,86.51757,153.16126,146.16258,1.00000,110.56678,1.00000,367.31828,1.00000,244.74649,88.76109,151.03570,178.08527,154.52999,206.20945,186.83283,97.01445,230.67575,1.00000,1.00000,114.33649,189.30628,165.73236,107.14690,362.00670,305.14494,1.00000,357.69469,116.60267,132.54235,248.46567,184.13399,129.36571,1.00000,1.00000,146.04487,130.87779,115.22900,281.47940,229.82693,239.66326,141.45760
160.91461,1.00000,1.00000,355.88414,277.94964,312.55423,129.10983,1.00000,202.89742,342.03892,1.00000,127.86498,1.00000,280.85967,111.34985,207.63984,211.24043,1.00000,271.83818,124.55946,1.00000,267.44178,199.37479,246.88746,1.00000,1.00000,1.00000,176.93301,276.02882,120.05734,177.38463,109.71840,187.23574,164.20055,120.58065,124.62840,220.12943,1.00000,1.00000,112.32622,174.73885,117.35493,1.00000,153.18698,1.00000,233.24915,1.00000,250.02018,152.23010,110.05720,209.35399,156.85381,165.61573,232.57513,172.69491,290.69613,1.00000,1.00000,107.87976,229.51927,113.30497,114.23894,318.69795,283.99737,1.00000,308.47111,159.19906,153.32074,246.15076,154.78570,119.34917,1.00000,1.00000,124.52548,229.77781,104.45102,291.15561,234.77486,190.68747,132.41770
154.52353,1.00000,1.00000,271.74619,239.33802,263.10526,155.19071,1.00000,250.97856,260.56485,1.00000,114.39211,1.00000,288.28334,117.40468,216.23551,166.28434,1.00000,295.25558,139.03680,1.00000,237.54731,200.93159,284.29716,1.00000,1.00000,1.00000,198.24585,333.34597,124.11866,281.08770,114.39973,208.37667,170.19498,114.52479,145.38098,131.83659,1.00000,1.00000,80.56528,179.40994,199.93545,1.00000,159.50391,1.00000,258.62897,1.00000,200.78412,122.70569,120.66205,178.11340,176.36767,210.08995,335.85329,117.48735,280.93683,1.00000,1.00000,102.96982,239.99299,140.71388,118.00309,316.66762,350.38975,1.00000,249.85125,112.96055,211.74580,179.23417,174.59516,100.65765,1.00000,1.00000,106.01494,201.11472,121.42381,236.98431,154.59430,208.96033,134.44863
183.32951,1.00000,1.00000,273.11760,197.72081,225.77492,145.55986,1.00000,232.05904,331.25618,1.00000,79.71383,1.00000,276.94773,118.78484,165.47982,272.68250,1.00000,278.86989,127.39019,1.00000,273.23696,173.65895,268.51555,1.00000,1.00000,1.00000,151.32620,258.47914,99.65285,213.79603,127.35763,143.74875,121.11613,106.72219,106.46596,185.77916,1.00000,1.00000,91.83942,216.17369,141.07197,1.00000,109.92857,1.00000,256.89727,1.00000,230.54903,139.43700,138.74402,210.29349,167.94984,149.35200,207.76776,127.02846,208.67597,1.00000,1.00000,105.29783,235.77059,143.21331,107.44876,263.49219,355.68566,1.00000,284.05791,148.12590,148.66946,305.08512,222.75349,115.87981,1.00000,1.00000,130.87546,191.79868,109.17839,324.10155,258.46948,195.44668,141.61898
170.32085,1.00000,1.00000,299.23088,272.28950,197.67449,154.19305,1.00000,197.19616,356.51887,1.00000,134.68299,1.00000,268.12772,129.81793,229.62909,185.36300,1.00000,234.51077,104.99690,1.00000,263.70494,202.33029,287.26891,1.00000,1.00000,1.00000,149.40352,224.33905,112.07631,166.71730,103.75143,152.44380,129.62662,129.52203,80.31376,122.19268,1.00000,1.00000,77.03577,227.82342,125.91399,1.00000,139.02245,1.00000,310.15907,1.00000,261.42098,120.18643,129.67497,202.35067,182.05286,187.10676,257.45997,133.46321,245.79398,1.00000,1.00000,118.93139,266.37963,130.62688,122.86408,275.12460,265.23189,1.00000,239.78734,149.35635,120.36579,240.05786,173.00748,145.77964,1.00000,1.00000,64.91904,206.29280,89.62030,260.30356,214.29552,203.34030,138.96185
193.83235,1.00000,1.00000,235.40136,254.38279,281.27151,130.94365,1.00000,224.23818,397.83771,1.00000,139.73204,1.00000,292.87966,67.20919,241.27784,230.57130,1.00000,318.98171,108.92621,1.00000,254.92346,149.90712,230.57574,1.00000,1.00000,1.00000,203.04998,294.88226,113.78541,274.48671,136.98473,180.06056,108.10741,106.83894,90.08924,195.38077,1.00000,1.00000,112.36820,162.04537,143.92976,1.00000,104.89120,1.00000,265.28140,1.00000,226.13558,160.89689,102.99176,227.53688,108.19060,177.73341,232.32487,114.12789,202.34328,1.00000,1.00000,99.11414,218.44242,146.95543,107.29342,306.61095,177.96657,1.00000,308.09651,129.57547,139.24442,285.11739,195.27995,99.20976,1.00000,1.00000,137.32945,196.07704,120.25747,265.34743,198.35048,211.51513,125.50729
142.93865,1.00000,1.00000,273.02181,350.59494,296.98087,134.34891,1.00000,212.24667,352.25638,1.00000,142.10656,1.00000,260.13154,121.82364,206.14810,259.94016,1.00000,237.39185,84.87689,1.00000,279.46381,212.88221,252.76511,1.00000,1.00000,1.00000,245.64990,338.80273,122.05295,217.19202,121.25207,158.27684,147.53170,129.92076,127.47784,161.02583,1.00000,1.00000,100.51348,167.75692,146.07112,1.00000,166.37267,1.00000,303.55326,1.00000,235.18344,151.45369,148.77840,206.91103,147.80073,172.38149,238.08002,131.44012,264.41942,1.00000,1.00000,104.07725,223.15375,121.54092,117.26911,331.83552,286.20344,1.00000,237.30977,148.02733,134.95238,281.02437,171.41619,126.87746,1.00000,1.00000,127.48504,192.76086,64.09467,192.99291,216.42744,235.19364,132.36786
167.95029,1.00000,1.00000,249.65378,214.13526,321.08971,121.55577,1.00000,202.86857,333.26864,1.00000,111.77998,1.00000,264.74173,109.50382,227.83863,239.64257,1.00000,238.71504,146.13445,1.00000,238.11034,194.98105,269.54857,1.00000,1.00000,1.00000,201.12807,269.90132,131.17851,264.99651,155.39556,163.79370,147.89126,89.28804,117.03416,190.50487,1.00000,1.00000,105.51611,176.11245,145.77884,1.00000,122.52061,1.00000,319.43149,1.00000,233.13910,118.59285,111.75445,199.68514,181.83115,182.48246,268.13929,99.58771,242.74425,1.00000,1.00000,76.52903,319.09421,140.88407,96.70196,281.88912,254.67665,1.00000,276.39459,162.64496,141.88295,301.85514,176.96005,124.71029,1.00000,1.00000,122.09735,126.87009,119.13942,294.37483,245.29704,255.04358,125.78086
195.17774,1.00000,1.00000,198.35659,217.44090,291.64501,122.93073,1.00000,193.90473,256.80120,1.00000,100.46868,1.00000,231.77178,105.85055,199.87777,247.78370,1.00000,251.96014,100.10371,1.00000,221.96913,275.34102,286.97699,1.00000,1.00000,1.00000,180.83938,307.15413,121.71596,228.26711,118.69982,151.57756,131.22275,111.43136,101.64147,191.97109,1.00000,1.00000,127.30151,239.96115,160.30107,1.00000,126.06979,1.00000,334.22317,1.00000,268.11207,119.29790,146.99689,196.20602,138.15494,122.40587,211.05101,129.51351,309.36149,1.00000,1.00000,93.60032,245.75787,158.71506,112.93882,240.46312,274.09343,1.00000,254.19842,116.25147,166.13164,275.53418,212.76573,116.02981,1.00000,1.00000,112.13507,182.92432,130.97444,327.83302,252.51097,203.33658,150.07974
125.68971,1.00000,1.00000,270.73326,232.59728,193.44169,148.72865,1.00000,115.71677,303.47705,1.00000,148.63670,1.00000,235.27797,139.12691,232.18829,255.41987,1.00000,260.27744,98.82131,1.00000,263.11270,211.84523,317.82236,1.00000,1.00000,1.00000,163.50991,233.46773,123.45918,243.75581,106.72200,123.47799,170.95348,119.64790,120.05900,186.85440,1.00000,1.00000,133.50844,180.67898,143.38723,1.00000,142.76207,1.00000,309.51177,1.00000,313.10135,129.00418,122.60939,176.79491,145.87497,199.73696,220.39847,88.74627,190.17460,1.00000,1.00000,139.56308,291.22084,128.24704,100.43100,248.45089,333.93722,1.00000,242.92021,118.40937,146.19601,196.33427,215.82509,106.95850,1.00000,1.00000,123.54250,207.99711,93.57282,329.13209,233.27113,195.54109,137.77822
134.69330,1.00000,1.00000,314.64785,226.32775,256.29796,126.41306,1.00000,212.24494,285.50497,1.00000,101.25340,1.00000,315.34800,102.89799,217.60759,202.52960,1.00000,240.92265,111.69131,1.00000,263.64400,184.79596,235.36346,1.00000,1.00000,1.00000,208.76430,356.35368,103.79106,200.32907,122.36843,128.06309,140.24896,111.24449,132.35385,208.84516,1.00000,1.00000,109.05114,207.86692,147.13576,1.00000,128.63626,1.00000,310.07134,1.00000,175.28771,151.08955,140.14623,176.15584,175.16881,186.86555,247.38457,144.48522,255.63359,1.00000,1.00000,102.73164,285.50523,127.30334,117.45589,319.51491,357.70707,1.00000,238.98408,120.51433,143.47118,236.38185,203.57684,84.70613,1.00000,1.00000,113.20007,230.92930,130.47109,297.23718,251.31631,240.30773,123.79284
151.47026,1.00000,1.00000,310.40003,298.61011,294.27397,153.07684,1.00000,249.34499,313.13044,1.00000,108.54767,1.00000,201.92570,105.79781,232.16424,277.69300,1.00000,247.82237,68.40355,1.00000,244.82410,239.17272,257.53353,1.00000,1.00000,1.00000,200.59394,299.91622,89.11717,214.14698,129.34300,174.24111,158.50824,93.99905,129.12354,173.57356,1.00000,1.00000,113.26853,161.27276,149.50428,1.00000,145.96150,1.00000,367.51301,1.00000,240.73240,109.73516,131.42222,174.55529,166.71562,184.36738,235.51659,110.11599,246.28473,1.00000,1.00000,87.43924,237.90953,167.03848,111.01333,241.95020,223.75732,1.00000,269.58024,123.74546,182.90738,309.85380,194.46751,150.66872,1.00000,1.00000,123.07247,187.37181,82.68577,217.38298,203.52602,180.00228,118.51972
174.34975,1.00000,1.00000,268.40616,282.57768,345.11950,144.77185,1.00000,147.51082,208.10283,1.00000,129.95221,1.00000,244.29154,125.00047,190.17333,186.73338,1.00000,219.15059,99.88941,1.00000,237.93034,167.89575,298.62338,1.00000,1.00000,1.00000,166.31086,330.08994,83.90150,161.82781,131.81386,183.47591,122.60123,115.00566,139.19930,169.91052,1.00000,1.00000,132.67671,196.67550,147.36730,1.00000,142.50032,1.00000,400.02160,1.00000,255.75255,140.27792,92.54341,210.91282,165.76355,181.26029,166.30559,130.40287,210.67355,1.00000,1.00000,116.01208,258.14925,122.59489,98.70581,322.38934,246.56800,1.00000,240.89137,87.97821,136.80233,275.22576,174.94161,105.75337,1.00000,1.00000,135.02867,211.94096,125.63799,229.05618,257.33417,180.06657,118.98735
129.96117,1.00000,1.00000,261.82139,289.95727,293.03996,179.73724,1.00000,182.32421,239.75990,1.00000,116.82792,1.00000,306.89410,120.97012,225.87764,203.49955,1.00000,290.49633,84.85005,1.00000,248.71551,266.75984,322.44708,1.00000,1.00000,1.00000,211.32709,330.64663,114.07278,238.37582,138.70839,155.73413,119.36444,113.37516,132.29112,192.14342,1.00000,1.00000,84.98061,176.10704,86.97842,1.00000,131.65590,1.00000,340.21337,1.00000,189.28520,132.43012,122.21263,180.75965,149.25393,151.05716,243.58064,135.47574,234.42672,1.00000,1.00000,108.65153,300.84246,143.33502,118.29980,285.88178,296.15802,1.00000,265.70044,162.82810,156.16190,250.10252,157.66609,102.71308,1.00000,1.00000,100.58715,219.41029,115.79513,339.94140,269.51244,187.73734,127.92251
